,content,score
222,屏幕特别滑，摸起来不剐手，也不容易留下指纹，真心觉得不错了。外观设计很漂亮时尚，系统运行速度快，很满意。摄像头超清，拍衣服和床单都可以清晰看到纤维走向。抢了4次才抢到手的。?真心不容易！,5
223,显示效果屏幕显示效果非常好！！非常清晰！运行速度6+128运行一点都不卡非常快的拍照效果48MP拍的照片很清晰！超级夜景也更好电池续航3300的电池轻度用户一天都够用了27w一小时都充满电了总结产品用起来很有手感！怪好的！支持小米！,5
224,用了2天了，性能没得说，耗电方面我觉得可以接受，一天一充，有时候一天充2次，毕竟我是中度使用者，机身也很漂亮，总体来说还是很满意的，物流真的挺快的，好评,5
225,期待很久的米9  哈哈，到手体验；握感不错，屏占比赞，屏指纹感应很快，京东送货赞赞，晚上九点下单第二天十一点半就到了，其它性能摸索中 后续再分享！,5
226,"总体而言  很满意   
不过充电和玩游戏  发烫很严重呐 应该会适合冬天用...
询问了客服 手机本身不贴膜 需要自己贴 发热是正常现象等  服务态度很好很耐心的
好评",5
227,蓝色很炫，尤其是光照下炫彩夺目。配置很强大，照相更是吊打同价位手机。续航还可以。充电很快。各方面都不错。我不了理解为何摄像头如此突出？这么多好看的背面为何配一个黑色的塑料软壳？配个透明的很难吗？,5
228,预约的时候抢了半个月才抢到，快递非常给力，手机颜值高，手感舒适，机身厚度适中，充电很快待机时间也足够一天轻度使用，855处理器速度快。,5
229,"刚拿到手机。
一看 挖槽 颜值高，外观漂亮， 性能好，骁龙855，用起来非常流畅，个人感觉小米9是目前为止用过的最流畅的小米手机",5
230,手机用着挺好的，手感很不错，用着流畅，人脸识别很灵敏，屏下指纹也很快，拍照很不错。就是没有耳机。,5
231,原来用mimax的，一开始感觉小了很多，用了两天就适应了，握手舒服，适合单手操作，速度那是相当的快啊，可惜256G的没有紫色的，要不就完美了。,5
232,"紫色最好看。待机一般使用1天差不多，现在都坐办公室，出门充电宝，还是可以的。
整体还是非常满意的，计划用个3  4年。",5
233,终于拿到手上了，太有感觉了，大爱，头一天抢到的第二天就到了，京东太给力了。外观大气，最主要有个附加功能：可以当个小镜子使用，通透明亮,5
234,"早就想买这款手机了，终于到手了，非常漂亮的外观，非常喜，亲，小米手机运行速度快，屏幕漂亮，内存非常喜欢
！",5
235,手机外观精美，高占屏比，操作流畅。cpu骁龙855处理器，速度快，就是偶尔数据断流，续航方面，正常用一天充一次，玩游戏两充。快递速度很快，晚上买的第二天中午就到了，用了两天了！,5
236,手机试用下来很好，老人家很满意。拍照相当好，比我的mi 3 note好太多了，设置了密码、指纹和人脸识别，很好用，解锁速度可以接受。屏下指纹第一次用，很新颖。配合无线充电器，完美！京东的包装盒很好，但比手机包装盒大好的，缺陷是里面没有填充充气袋来固定小米手机的包装盒，导致手机包装盒在里面来回晃荡，拿到手第一感觉就是怕把手机给晃坏了。,5
237,小米9第一次卖就抢到了，心中一万个惊喜啊！手感不错，屏占比很高，音质很好，没有杂音，很喜欢的。运行速度还可以，老公说指纹不如小米6好用，电池电量还可以，就是听筒声音有点大，别人很容易听到，总之京东商城物流配送很快，服务也好，支持国产手机，希望小米越做越好越做越大！,5
238,信号强度：运行速度：第一次买小米手机 之前一直用的华为荣耀，真的很惊讶这款手机，手感很好系统用起来很舒服，怪不得很多人说miui的好，系统运行没啥说的处理器在那摆着，电池虽然小一点 但续航没有想象中那么不堪 重度使用一天两重 中度使用一天一充完全够用 不足之处：相机没有我想象中那么好 希望以后加入变焦功能 背板爱粘指纹 总体来说还是非常好的 加油 继续努力..。,5
239,首先这款手机的外观设计很漂亮，大小适中。乍一看很惊艳，而且再使用过程中很流畅，指纹解锁的时候挺炫酷的，入门时易于操作，由于上个手机就是小米，恢复原来的设置很方便，对于我来说十分满意??(ˊ&omega;ˋ*)??,5
240,终于抢到了，真是不容易。不得不说京东服务是真的好，比~强多了，抢到的第二天问了下客服什么时候发货，结果第三天就到了，速度真的快。再说说手机，包装完美，没有破损，盒子也没有挤压变形的痕迹，骚紫色的手机贼帅，手机很轻手感好，屏幕没有想象中的大，反而感觉很长，有些不习惯。855流畅的一批，王者，吃鸡毫无压力。4800万后置感觉不是很明显，电池续航是真的不行，不过充电速度超快，可以弥补。总体来说米9还是不错的，性价比很高，支持国产，支持雷布斯！,5
241,第一次用小米酒紫色无敌好看，而且运行速度特别快。。。。拍照像素也特别好，，总而言之，我爱雷军我爱小米哈哈哈哈，米酒真香,5
242,"三月十二号拍下，三月十七号就收到了，不得不赞一声京东的物流速度，本人选择这款是深空灰，主要因为个人不喜欢
高调炫酷的东西，但上手的感觉蛮不错的，十分轻薄，搭载高通骁龙855处理器，各方面提升较前代十分明显，这主要表现在玩刺激战场和王者荣耀时，开最高帧率，最高画质运行，帧率表现相当稳定，没有一点卡顿，一流表现，还有要说的就是它的拍照功能，这次的一大亮点是索尼双摄加三星单摄的三摄模式，小米9作为小米旗舰的首部三摄手机，在摄影算法上这次提升十分明显（下面有一张小米9拍摄的样张），总之，这是一款性价比超高，手感绝佳，性能一流，外观时尚炫酷的手机，同时京东的服务很周到细致，在这里赞一个。",5
243,使用半个月后来评价，性价比高，运行流畅（游戏测试过和平精英、sif、邦邦、fgo，应用几乎无卡顿现象），相机表现令人满意，尤其是超广角模式，堪称合影和风景照神器。电量一般，中度使用一天一冲，无线充电暂未测试。,5
244,"小米9支持960fps慢动作拍摄，支持自动配乐，支持超广角运动跟拍。

小米9支持AI防畸变，适合合影拍照，AI识别广角场景，自动提醒进入超广角场景，在超广角模式下支持4cm微距相机。小米9支持超级夜景，并且支持夜间激光对焦。小米9的月亮模式，调到最大变焦 直接拍月亮。

小米9使用纳米全息纹技术。支持游戏场景模式，增强触控模式，显示增强，配备游戏工具箱2.0。",5
245,非常好用的手机。优点1，拍照很强，4800万不是盖的。2，游戏速度很快，妥妥的用。3，手机很轻，很上手。4，屏幕效果不错。缺点1，电池的确是软肋，一天三冲。,5
246,观察米酒一段时间了，前期老是抢不到，到后面现货也阻止不了对米酒的喜爱，上一步小米手机是米三，质量杠杠的，现在还能用，中间一直用三星，后面被米酒各种黑科技吸引力，骁龙855游戏体验极佳，流畅度超出我的预测，游戏音效把我震惊了，完美，几把过后也不发烫，充电一小时充满没问题，这几年小米成长有目共睹，路转粉哈，支持京东，支持小米,5
247,米9手机很漂亮(水滴屏窄边框，幻彩紫的后盖，还有最上边摄像头周围的那个反光圈)，应该是小米手机有史以来最漂亮的一款了，尤其是后面的壳光线折射出多种颜色很好看。,5
248,618入手真香米酒，和1+7对比了一下，还是选择了米酒，看中了无线快充和无线充电宝，发现摄像头也有优势，于是果断放下了大内存的诱惑，到货速度很快，很满意，到手之后马上拆开包装看了下，开机，下应用，和小爱对话，运行很流畅，紫色是真的紫，第一部小米手机，希望陪我一起记录生活！,5
249,"终于到手。发货的这几天，日思夜想，睡不好觉?
到手先跑分，更新系统，然后从米6****到米9。
这么大的屏，还真得多适应适应。
颜值爆表，响应迅速，游戏很爽。
迄今为止用过最爽的手机?",5
250,第二个小米手机了，系统用着很顺手，手机外观很漂亮，网购了屏幕钢化膜，还贴了背膜。除了摄像头凸起就没有其它的缺点了，手机很流畅，照片很清晰,5
251,用了有两个星期左右，总体感觉很好，很流畅，反应很快，有一点，装到裤兜里经常能听到按键的声音，可能触屏比较灵敏。,5
252,性价比之王，软硬件都不错，三摄成像效果完美，屏幕指纹方便，高端处理器速度极快，外观惊艳，手感不错，但是自己不太喜欢太大的屏幕。,5
